segment_type,segment_value,segment_order,item_name,expenditure_value,is_income_metric,is_consumption_metric
Income Decile (Net),4,4,Net money income per person,3960.0,False,False
Income Decile (Net),4,4,"Newspapers, books, and stationery",14.0,False,False
Income Decile (Net),4,4,Non-electrical equipment,84.0,False,False
Income Decile (Net),4,4,Organization dues and donations,99.0,False,False
Income Decile (Net),4,4,Other expenditures,77.0,False,False
Income Decile (Net),4,4,Other expenditures on health,296.0,False,False
Income Decile (Net),4,4,Other housing expenditures,88.0,False,False
Income Decile (Net),4,4,Personal articles and cosmetics ,149.0,False,False
Income Decile (Net),4,4,Personal services and cosmetics ,34.0,False,False
Income Decile (Net),4,4,"Postal services, telephone, and communications",263.0,False,False
Income Decile (Net),4,4,Potatoes and sweet potatoes,29.0,False,False
Income Decile (Net),4,4,Public transportation,67.0,False,False
Income Decile (Net),4,4,Recreation and excursions,139.0,False,False
Income Decile (Net),4,4,Soft drinks,91.0,False,False
Income Decile (Net),4,4,Sugar and sugar products,104.0,False,False
Income Decile (Net),4,4,Transfers to other households(1),239.0,False,False
Income Decile (Net),4,4,Transport and communications,2551.0,False,False
Income Decile (Net),4,4,Travel abroad,376.0,False,False
Income Decile (Net),4,4,"Underwear, sleepwear, and socks",46.0,False,False
Income Decile (Net),4,4,Vegetable oils and products,93.0,False,False
Income Decile (Net),4,4,Vegetables and fruit,621.0,False,False
Income Decile (Net),4,4,"Vegetables, fresh",225.0,False,False
Income Decile (Net),4,4,"Vegetables, frozen",18.0,False,False
Income Decile (Net),4,4,"Vegetables, pickled and canned",59.0,False,False
Income Decile (Net),4,4,"Wallets, bags, suitcases, and baby products",68.0,False,False
Income Decile (Net),4,4,Water,143.0,False,False
Income Decile (Net),4,4,Women's outerwear,126.0,False,False
Income Decile (Net),5,5,Alcoholic beverages,53.0,False,False
Income Decile (Net),5,5,Arab households (percentages),17.4,False,False
Income Decile (Net),5,5,Average age of economic head of household,46.4,False,False
Income Decile (Net),5,5,Average earners in household,1.56,False,False
Income Decile (Net),5,5,Average persons in household,3.32,False,False
Income Decile (Net),5,5,Average standard persons in household,2.74,False,False
Income Decile (Net),5,5,Average years of schooling of economic head of household,13.6,False,False
Income Decile (Net),5,5,Bedding and towels,35.0,False,False
Income Decile (Net),5,5,"Bread, cereals, and pastry products",373.0,False,False
Income Decile (Net),5,5,Children's and babies' outerwear,97.0,False,False
Income Decile (Net),5,5,"Cigarettes, tobacco, and accessories",154.0,False,False
Income Decile (Net),5,5,Clothing and footwear,619.0,False,False
Income Decile (Net),5,5,Compulsory payments – total,1789.0,False,False
Income Decile (Net),5,5,Consumption expenditures – total,16389.0,False,False
Income Decile (Net),5,5,Consumption of housing services,2639.0,False,False
Income Decile (Net),5,5,"Culture, sports, and entertainment ",247.0,False,False
Income Decile (Net),5,5,Dental treatment,294.0,False,False
Income Decile (Net),5,5,Domestic help,177.0,False,False
Income Decile (Net),5,5,Dwelling and household maintenance,1528.0,False,False
Income Decile (Net),5,5,Education services,1060.0,False,False
Income Decile (Net),5,5,"Education, culture, and entertainment",1865.0,False,False
Income Decile (Net),5,5,"Electricity, gas and fuel for dwelling",473.0,False,False
Income Decile (Net),5,5,Entertainment durable goods,132.0,False,False
Income Decile (Net),5,5,Expenditures on health services,69.0,False,False
Income Decile (Net),5,5,Expenditures on vehicles,1982.0,False,False
Income Decile (Net),5,5,Fish,97.0,False,False
Income Decile (Net),5,5,Food (excl.  vegetables and fruit),2514.0,False,False
Income Decile (Net),5,5,Footwear,130.0,False,False
Income Decile (Net),5,5,From National Insurance Institute,2055.0,False,False
Income Decile (Net),5,5,From allowances and assistance,2618.0,False,False
Income Decile (Net),5,5,From capital,492.0,False,False
Income Decile (Net),5,5,From households and other ,281.0,False,False
Income Decile (Net),5,5,From other institutions in Israel,282.0,False,False
Income Decile (Net),5,5,From pensions and social insurance funds,654.0,False,False
Income Decile (Net),5,5,From self-employment and occasional work,1689.0,False,False
Income Decile (Net),5,5,From wages and salary,12184.0,False,False
Income Decile (Net),5,5,From work,13873.0,False,False
Income Decile (Net),5,5,"Fruit juices, natural",14.0,False,False
Income Decile (Net),5,5,"Fruit, dried",53.0,False,False
Income Decile (Net),5,5,"Fruit, fresh",189.0,False,False
Income Decile (Net),5,5,Furniture,156.0,False,False
Income Decile (Net),5,5,Furniture and household equipment,461.0,False,False
Income Decile (Net),5,5,Gross money income – total,17638.0,False,False
Income Decile (Net),5,5,Health,1045.0,False,False
Income Decile (Net),5,5,Health insurance,381.0,False,False
Income Decile (Net),5,5,"Hobbies, sports and camping equipment",187.0,False,False
Income Decile (Net),5,5,Home decorations,37.0,False,False
Income Decile (Net),5,5,Household electrical equipment,163.0,False,False
Income Decile (Net),5,5,Households in population (thousands),291.6,False,False
Income Decile (Net),5,5,Households in sample,558.0,False,False
Income Decile (Net),5,5,Housing,4007.0,False,False
Income Decile (Net),5,5,Income tax,790.0,False,False
Income Decile (Net),5,5,Maintenance and renovation,166.0,False,False
Income Decile (Net),5,5,Meals away from home,415.0,False,False
Income Decile (Net),5,5,Meat and poultry,573.0,False,False
Income Decile (Net),5,5,Median of  gross money income per household,16408.0,False,False
Income Decile (Net),5,5,Men's outerwear,123.0,False,False
Income Decile (Net),5,5,"Milk, milk products, and eggs",374.0,False,False
Income Decile (Net),5,5,Miscellaneous food products,395.0,False,False
Income Decile (Net),5,5,Miscellaneous goods and services,763.0,False,False
Income Decile (Net),5,5,Miscellaneous household articles,141.0,False,False
Income Decile (Net),5,5,Money expenditure per household,13652.0,False,True
Income Decile (Net),5,5,Money expenditure per person,4108.0,False,False
Income Decile (Net),5,5,Monthly rent,1300.0,False,False
Income Decile (Net),5,5,Mortgage payments (principal+interest)(2),998.0,False,False
Income Decile (Net),5,5,Municipal property taxes (Arnona),433.0,False,False
Income Decile (Net),5,5,National health insurance,532.0,False,False
Income Decile (Net),5,5,National insurance payments,467.0,False,False
Income Decile (Net),5,5,Net money income per household,15848.0,True,False
Income Decile (Net),5,5,Net money income per person,4769.0,False,False
Income Decile (Net),5,5,"Newspapers, books, and stationery",15.0,False,False
Income Decile (Net),5,5,Non-electrical equipment,70.0,False,False
Income Decile (Net),5,5,Organization dues and donations,126.0,False,False
Income Decile (Net),5,5,Other expenditures,58.0,False,False
Income Decile (Net),5,5,Other expenditures on health,301.0,False,False
Income Decile (Net),5,5,Other housing expenditures,61.0,False,False
Income Decile (Net),5,5,Personal articles and cosmetics ,137.0,False,False
Income Decile (Net),5,5,Personal services and cosmetics ,65.0,False,False
Income Decile (Net),5,5,"Postal services, telephone, and communications",288.0,False,False
Income Decile (Net),5,5,Potatoes and sweet potatoes,28.0,False,False
Income Decile (Net),5,5,Public transportation,44.0,False,False
Income Decile (Net),5,5,Recreation and excursions,172.0,False,False
Income Decile (Net),5,5,Soft drinks,87.0,False,False
Income Decile (Net),5,5,Sugar and sugar products,100.0,False,False
Income Decile (Net),5,5,Transfers to other households(1),253.0,False,False
Income Decile (Net),5,5,Transport and communications,3025.0,False,False
Income Decile (Net),5,5,Travel abroad,654.0,False,False
Income Decile (Net),5,5,"Underwear, sleepwear, and socks",22.0,False,False
Income Decile (Net),5,5,Vegetable oils and products,48.0,False,False
Income Decile (Net),5,5,Vegetables and fruit,560.0,False,False
Income Decile (Net),5,5,"Vegetables, fresh",199.0,False,False
Income Decile (Net),5,5,"Vegetables, frozen",16.0,False,False
Income Decile (Net),5,5,"Vegetables, pickled and canned",58.0,False,False
Income Decile (Net),5,5,"Wallets, bags, suitcases, and baby products",44.0,False,False
Income Decile (Net),5,5,Water,139.0,False,False
Income Decile (Net),5,5,Women's outerwear,203.0,False,False
Income Decile (Net),6,6,Alcoholic beverages,51.0,False,False
Income Decile (Net),6,6,Arab households (percentages),10.1,False,False
Income Decile (Net),6,6,Average age of economic head of household,47.9,False,False
Income Decile (Net),6,6,Average earners in household,1.52,False,False
Income Decile (Net),6,6,Average persons in household,2.76,False,False
Income Decile (Net),6,6,Average standard persons in household,2.42,False,False
Income Decile (Net),6,6,Average years of schooling of economic head of household,14.3,False,False
Income Decile (Net),6,6,Bedding and towels,33.0,False,False
Income Decile (Net),6,6,"Bread, cereals, and pastry products",353.0,False,False
Income Decile (Net),6,6,Children's and babies' outerwear,70.0,False,False
Income Decile (Net),6,6,"Cigarettes, tobacco, and accessories",102.0,False,False
Income Decile (Net),6,6,Clothing and footwear,491.0,False,False
Income Decile (Net),6,6,Compulsory payments – total,2300.0,False,False
Income Decile (Net),6,6,Consumption expenditures – total,16224.0,False,False
Income Decile (Net),6,6,Consumption of housing services,2706.0,False,False
Income Decile (Net),6,6,"Culture, sports, and entertainment ",212.0,False,False
Income Decile (Net),6,6,Dental treatment,219.0,False,False
Income Decile (Net),6,6,Domestic help,187.0,False,False
Income Decile (Net),6,6,Dwelling and household maintenance,1532.0,False,False
Income Decile (Net),6,6,Education services,904.0,False,False
Income Decile (Net),6,6,"Education, culture, and entertainment",1662.0,False,False
Income Decile (Net),6,6,"Electricity, gas and fuel for dwelling",465.0,False,False
Income Decile (Net),6,6,Entertainment durable goods,145.0,False,False
Income Decile (Net),6,6,Expenditures on health services,136.0,False,False
Income Decile (Net),6,6,Expenditures on vehicles,1793.0,False,False
Income Decile (Net),6,6,Fish,137.0,False,False
Income Decile (Net),6,6,Food (excl.  vegetables and fruit),2372.0,False,False
Income Decile (Net),6,6,Footwear,119.0,False,False
Income Decile (Net),6,6,From National Insurance Institute,1823.0,False,False
Income Decile (Net),6,6,From allowances and assistance,2486.0,False,False
Income Decile (Net),6,6,From capital,265.0,False,False
Income Decile (Net),6,6,From other institutions in Israel,331.0,False,False
Income Decile (Net),6,6,From pensions and social insurance funds,955.0,False,False
Income Decile (Net),6,6,From self-employment and occasional work,2379.0,False,False
Income Decile (Net),6,6,From wages and salary,12642.0,False,False
Income Decile (Net),6,6,From work,15022.0,False,False
Income Decile (Net),6,6,"Fruit juices, natural",18.0,False,False
Income Decile (Net),6,6,"Fruit, dried",49.0,False,False
Income Decile (Net),6,6,"Fruit, fresh",170.0,False,False
Income Decile (Net),6,6,Furniture,187.0,False,False
Income Decile (Net),6,6,Furniture and household equipment,586.0,False,False
Income Decile (Net),6,6,Gross money income – total,18728.0,False,False
Income Decile (Net),6,6,Health,1038.0,False,False
Income Decile (Net),6,6,Health insurance,438.0,False,False
Income Decile (Net),6,6,"Hobbies, sports and camping equipment",153.0,False,False
Income Decile (Net),6,6,Home decorations,78.0,False,False
Income Decile (Net),6,6,Household electrical equipment,197.0,False,False
Income Decile (Net),6,6,Households in population (thousands),292.3,False,False
Income Decile (Net),6,6,Households in sample,519.0,False,False
Income Decile (Net),6,6,Housing,4389.0,False,False
Income Decile (Net),6,6,Income tax,1121.0,False,False
Income Decile (Net),6,6,Legal and other services,85.0,False,False
Income Decile (Net),6,6,Maintenance and renovation,227.0,False,False
Income Decile (Net),6,6,Meals away from home,428.0,False,False
Income Decile (Net),6,6,Meat and poultry,405.0,False,False
Income Decile (Net),6,6,Median of  gross money income per household,17154.0,False,False
Income Decile (Net),6,6,Men's outerwear,100.0,False,False
Income Decile (Net),6,6,"Milk, milk products, and eggs",340.0,False,False
Income Decile (Net),6,6,Miscellaneous food products,449.0,False,False
Income Decile (Net),6,6,Miscellaneous goods and services,710.0,False,False
Income Decile (Net),6,6,Miscellaneous household articles,100.0,False,False
Income Decile (Net),6,6,Money expenditure per household,13397.0,False,True
Income Decile (Net),6,6,Money expenditure per person,4848.0,False,False
Income Decile (Net),6,6,Monthly rent,1555.0,False,False
Income Decile (Net),6,6,Mortgage payments (principal+interest)(2),1082.0,False,False
Income Decile (Net),6,6,Municipal property taxes (Arnona),425.0,False,False
Income Decile (Net),6,6,National health insurance,587.0,False,False
Income Decile (Net),6,6,National insurance payments,592.0,False,False
Income Decile (Net),6,6,Net money income per household,16428.0,True,False
Income Decile (Net),6,6,Net money income per person,5945.0,False,False
Income Decile (Net),6,6,Non-electrical equipment,90.0,False,False
